url_to,url_from
https://cs.stanford.edu/admissions,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/admissions/general-information,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/admissions/deadlines,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/admissions/checklist,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/admissions/current-stanford-students,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/admissions/current-stanford-students/additionalchange-degree,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/admissions/current-stanford-students/coterminal-program,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/admissions/current-stanford-students/phd-minor,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/academics/prospective-masters,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/academics/prospective-masters/courses-available-non-stanford-students,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/academics/prospective-masters/honors-co-op-program,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/academics/prospective-masters/joint-cs-msmba-degree,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/academics/prospective-masters/faq,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/academics/prospective-masters/joint-cs-mslaw-degree,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/admissions/reapplying,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/admissions/ms-versus-phd,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/admissions/faq,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/admissions/visiting-cs,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/admissions/contact-us,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/csdcf,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/csdcf/about-us,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/csdcf/computing-environment,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/csdcf/help,https://cs.stanford.edu/academics/phd/monitoring-progress
https://support.cs.stanford.edu/hc/en-us/requests/new,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/ip,https://cs.stanford.edu/academics/phd/monitoring-progress
https://shib-sunetid.cs.stanford.edu/backup,https://cs.stanford.edu/academics/phd/monitoring-progress
https://shib-sunetid.cs.stanford.edu/restore,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/csdcf/policies,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/csdcf/policies/privileged-access-policy,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/csdcf/sail-compute-cluster/usage-policy,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/csdcf/policies/server-hosting,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/csdcf/policies/xenon-student-account-policies,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/csdcf/research-clusters,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/csdcf/sail-compute-cluster,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/csdcf/services,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/csdcf/team,https://cs.stanford.edu/academics/phd/monitoring-progress
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F93,https://cs.stanford.edu/academics/phd/qualifying-exams
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F94,https://cs.stanford.edu/academics/phd/graduate-student-forms
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F91,https://cs.stanford.edu/academics/phd/cs300-seminar
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F88,https://cs.stanford.edu/academics/phd/phd-requirements
http://mailto:pliang@cs.stanford.edu/,https://cs.stanford.edu/academics/phd/qualifying-exams
http://mailto:msb@cs.stanford.edu/,https://cs.stanford.edu/academics/phd/qualifying-exams
http://www.scs.stanford.edu/~dm/quals/os2020.html,https://cs.stanford.edu/academics/phd/qualifying-exams
https://cs.stanford.edu/academics/phd/phd-requirements/academic-requirements,https://cs.stanford.edu/academics/phd/qualifying-exams
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F92,https://cs.stanford.edu/academics/phd/breadth-requirements
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F2337,https://cs.stanford.edu/conflict-interest-policy
http://www-graphics.stanford.edu/~hanrahan/,https://cs.stanford.edu/academics/phd/cs300-seminar
http://cs.stanford.edu/~keithw/,https://cs.stanford.edu/academics/phd/cs300-seminar
https://cs.stanford.edu/people/rondror/,https://cs.stanford.edu/academics/phd/cs300-seminar
https://cs.stanford.edu/people/chrismre/,https://cs.stanford.edu/academics/phd/cs300-seminar
https://cs.stanford.edu/people/trippel/,https://cs.stanford.edu/academics/phd/cs300-seminar
https://cs.stanford.edu/people/jure/,https://cs.stanford.edu/academics/phd/cs300-seminar
http://cs.stanford.edu/groups/manips/ok.html,https://cs.stanford.edu/academics/phd/cs300-seminar
http://graphics.stanford.edu/~kayvonf/,https://cs.stanford.edu/academics/phd/cs300-seminar
https://cs.stanford.edu/~ermon/,https://cs.stanford.edu/academics/phd/cs300-seminar
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F90,https://cs.stanford.edu/academics/phd/first-year-research-rotation-program
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F87,https://cs.stanford.edu/academics/phd/phd-orientation-slides
https://cs.stanford.edu/degrees/phd/cs300/waivers/,https://cs.stanford.edu/academics/phd/breadth-requirements
http://www.scs.stanford.edu/~dm/breadth/,https://cs.stanford.edu/academics/phd/breadth-requirements
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F86,https://cs.stanford.edu/academics/phd
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F3740,https://cs.stanford.edu/academics/masters/ms-advising
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F1091,https://cs.stanford.edu/academics/current-masters/masters-program-sheets/programsheets
https://cs.stanford.edu/academics/commencement,https://cs.stanford.edu/academics/current-masters/masters-program-sheets/programsheets
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F3744,https://cs.stanford.edu/academics/masters/coterm-faq
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F79,https://cs.stanford.edu/academics/masters/faq
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F75,https://cs.stanford.edu/academics/current-masters/choosing-classes
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F74,https://cs.stanford.edu/academics/masters/choosing-specialization
https://cs.stanford.edu/events/calendar,https://cs.stanford.edu/events/calendar
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fevents%2Fcalendar,https://cs.stanford.edu/events/calendar
http://cs.stanford.edu/courses,https://cs.stanford.edu/academics/masters/faq
https://cs.stanford.edu/events/calendar/week,https://cs.stanford.edu/events/calendar
https://cs.stanford.edu/events/calendar/day,https://cs.stanford.edu/events/calendar
https://cs.stanford.edu/events/calendar/year,https://cs.stanford.edu/events/calendar
https://cs.stanford.edu/events/calendar/month/2020-12,https://cs.stanford.edu/events/calendar
https://cs.stanford.edu/events/calendar/month/2020-11,https://cs.stanford.edu/events/calendar
https://cs.stanford.edu/events/calendar/month/2021-01,https://cs.stanford.edu/events/calendar
https://cs.stanford.edu/events/calendar/day/2020-12-02,https://cs.stanford.edu/events/calendar
https://cs.stanford.edu/events/calendar/day/2020-12-04,https://cs.stanford.edu/events/calendar
https://cs.stanford.edu/events/pear-pitch-night,https://cs.stanford.edu/events/calendar
https://cs.stanford.edu/events/dissertationthesis-deadline-autumn,https://cs.stanford.edu/events/calendar
https://cs.stanford.edu/events/law-exams-1st-yr-jd,https://cs.stanford.edu/events/calendar
https://cs.stanford.edu/events/late-app-deadline-graduate-autumn,https://cs.stanford.edu/events/calendar
https://cs.stanford.edu/events/calendar/day/2020-12-06,https://cs.stanford.edu/events/calendar
https://cs.stanford.edu/events/calendar/day/2020-12-07,https://cs.stanford.edu/events/calendar
https://cs.stanford.edu/events/calendar/day/2020-12-08,https://cs.stanford.edu/events/calendar
https://cs.stanford.edu/events/calendar/day/2020-12-11,https://cs.stanford.edu/events/calendar
https://cs.stanford.edu/events/axess-opened-midnight-winter-qtr,https://cs.stanford.edu/events/calendar
https://cs.stanford.edu/events/axess-opens-winter-course-enrollment,https://cs.stanford.edu/events/calendar
https://cs.stanford.edu/events/end-quarter-exams-mdmspa-students,https://cs.stanford.edu/events/calendar
https://cs.stanford.edu/events/grades-due-1159-pm-autumn,https://cs.stanford.edu/events/calendar
https://cs.stanford.edu/events/robotics-today-robotics-education-robotics-research,https://cs.stanford.edu/events/calendar
https://cs.stanford.edu/events/calendar/day/2020-12-21,https://cs.stanford.edu/events/calendar
https://cs.stanford.edu/events/winter-closure-university-closed,https://cs.stanford.edu/events/calendar
https://cs.stanford.edu/people/ebrun/,https://cs.stanford.edu/academics/masters/choosing-specialization
https://cs.stanford.edu/groups/manips/ok.html,https://cs.stanford.edu/academics/masters/choosing-specialization
https://cs.stanford.edu/~pliang/,https://cs.stanford.edu/academics/masters/choosing-specialization
https://www.cs.stanford.edu/~karenliu/Home.html,https://cs.stanford.edu/academics/masters/choosing-specialization
https://www.scs.stanford.edu/~dm/,https://cs.stanford.edu/academics/masters/choosing-specialization
http://graphics.stanford.edu/~maneesh/,https://cs.stanford.edu/academics/masters/choosing-specialization
https://cs.stanford.edu/people/matei/,https://cs.stanford.edu/academics/masters/choosing-specialization
http://graphics.stanford.edu/projects/forma-urbis/,https://cs.stanford.edu/academics/masters/choosing-specialization
http://graphics.stanford.edu/courses/cs348c/,https://cs.stanford.edu/academics/masters/choosing-specialization
https://graphics.stanford.edu/~hanrahan/,https://cs.stanford.edu/academics/masters/choosing-specialization
https://graphics.stanford.edu/~djames/,https://cs.stanford.edu/academics/masters/choosing-specialization
http://graphics.stanford.edu/,https://cs.stanford.edu/academics/masters/choosing-specialization
https://cs.stanford.edu/~keithw/,https://cs.stanford.edu/academics/masters/choosing-specialization
https://cs.stanford.edu/~aviad/,https://cs.stanford.edu/academics/masters/choosing-specialization
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F3884,https://cs.stanford.edu/events/axess-opened-midnight-winter-qtr
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F3886,https://cs.stanford.edu/events/end-quarter-exams-mdmspa-students
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F3885,https://cs.stanford.edu/events/axess-opens-winter-course-enrollment
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F3883,https://cs.stanford.edu/events/late-app-deadline-graduate-autumn
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F3882,https://cs.stanford.edu/events/law-exams-1st-yr-jd
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F3881,https://cs.stanford.edu/events/dissertationthesis-deadline-autumn
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F220,https://cs.stanford.edu/csdcf/services
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F221,https://cs.stanford.edu/csdcf/team
http://cs.stanford.edu/backup,https://cs.stanford.edu/csdcf/services
http://cs.stanford.edu/restore,https://cs.stanford.edu/csdcf/services
http://support.cs.stanford.edu/,https://cs.stanford.edu/csdcf/services
http://cs.stanford.edu/ip,https://cs.stanford.edu/csdcf/services
http://webdb.cs.stanford.edu/csid,https://cs.stanford.edu/csdcf/services
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F251,https://cs.stanford.edu/csdcf/sail-compute-cluster
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F219,https://cs.stanford.edu/csdcf/policies/server-hosting
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F254,https://cs.stanford.edu/csdcf/sail-compute-cluster/usage-policy
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F250,https://cs.stanford.edu/csdcf/research-clusters
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F218,https://cs.stanford.edu/csdcf/policies/xenon-student-account-policies
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F217,https://cs.stanford.edu/csdcf/policies/privileged-access-policy
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F216,https://cs.stanford.edu/csdcf/policies
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F32,https://cs.stanford.edu/ip
https://support.cs.stanford.edu/hc/en-us/signin?locale=en-us&return_to=https%3A%2F%2Fsupport.cs.stanford.edu%2Fhc%2Fen-us%2Frequests%2Fnew,https://support.cs.stanford.edu/hc/en-us/requests/new
https://support.cs.stanford.edu/hc/en-us,https://support.cs.stanford.edu/hc/en-us/requests/new
https://support.cs.stanford.edu/,https://support.cs.stanford.edu/hc/en-us/requests/new
https://support.cs.stanford.edu/hc/en-us/requests,https://support.cs.stanford.edu/hc/en-us/requests/new
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F222,https://cs.stanford.edu/csdcf/help
https://idp.cs.stanford.edu/,https://idp.cs.stanford.edu/module.php/core/loginuserpass.php?AuthState=_3dde85bff52d5d69bdef229202768d8a82508106a7%3Ahttps%3A%2F%2Fidp.cs.stanford.edu%2Fsaml2%2Fidp%2FSSOService.php%3Fspentityid%3Dhttps%253A%252F%252Fcs.stanford.edu%252Fshibboleth%26cookieTime%3D1607025217%26RelayState%3Dss%253Amem%253A2d5e76dd961df2b38a8f1290ca5b7e50231aefae7609112db89a18e447fabe6b
https://cs.stanford.edu/computing-guide/access/csid,https://idp.cs.stanford.edu/module.php/core/loginuserpass.php?AuthState=_3dde85bff52d5d69bdef229202768d8a82508106a7%3Ahttps%3A%2F%2Fidp.cs.stanford.edu%2Fsaml2%2Fidp%2FSSOService.php%3Fspentityid%3Dhttps%253A%252F%252Fcs.stanford.edu%252Fshibboleth%26cookieTime%3D1607025217%26RelayState%3Dss%253Amem%253A2d5e76dd961df2b38a8f1290ca5b7e50231aefae7609112db89a18e447fabe6b
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F213,https://cs.stanford.edu/csdcf/about-us
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F215,https://cs.stanford.edu/csdcf/computing-environment
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F106,https://cs.stanford.edu/admissions/visiting-cs
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F212,https://cs.stanford.edu/csdcf
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F104,https://cs.stanford.edu/admissions/ms-versus-phd
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F105,https://cs.stanford.edu/admissions/faq
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F107,https://cs.stanford.edu/admissions/contact-us
http://cs.stanford.edu/group/roadrunner/,https://cs.stanford.edu/csdcf/about-us
http://cs.stanford.edu/degrees/mscs/degree.php,https://cs.stanford.edu/admissions/ms-versus-phd
http://support.cs.stanford.edu to/,https://cs.stanford.edu/csdcf/policies/xenon-student-account-policies
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F85,https://cs.stanford.edu/academics/prospective-masters/faq
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F103,https://cs.stanford.edu/admissions/reapplying
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F80,https://cs.stanford.edu/academics/prospective-masters
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F102,https://cs.stanford.edu/admissions/current-stanford-students/phd-minor
http://advisor@cs.stanford.edu/,https://cs.stanford.edu/admissions/visiting-cs
http://liasons@cs.stanford.edu/,https://cs.stanford.edu/admissions/visiting-cs
http://www-cs.stanford.edu/academics/prospective-masters,https://cs.stanford.edu/admissions/faq
http://cs.stanford.edu/admissions,https://cs.stanford.edu/admissions/faq
https://cs.stanford.edu/content/admissions@cs.stanford.edu,https://cs.stanford.edu/admissions/current-stanford-students/phd-minor
http://www.cs.stanford.edu/Admissions/,https://cs.stanford.edu/academics/prospective-masters/faq
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F98,https://cs.stanford.edu/admissions/checklist
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F99,https://cs.stanford.edu/admissions/current-stanford-students
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F100,https://cs.stanford.edu/admissions/current-stanford-students/additionalchange-degree
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F95,https://cs.stanford.edu/admissions
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F101,https://cs.stanford.edu/admissions/current-stanford-students/coterminal-program
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F3119,https://cs.stanford.edu/advising
https://cs.stanford.edu/Shibboleth.sso/Login?target=https%3A%2F%2Fcs.stanford.edu%2F%3Fq%3Dshib_login%2Fnode%2F97,https://cs.stanford.edu/admissions/deadlines
